UsuarioID,TIPO_CLIENTE_BEME,SEGMENTO_BEME,NANO_SEGMENTO,MICRO_SEGMENTO,MODULO,ZONA,CTA_CTA_BIPERSONAL,CTA_CTA_UNIPERSONAL,CUENTA_PROVEEDOR,CUENTA_RUT,CUENTA_EMPRENDEDOR,CAJA_VECINA,CHEQ_MICROEMPRESA,CHEQ_OTRA,CTA_CTE_OTRA,LINEA_DE_CREDITO,TARJETA,EDAD,COMPORTAMIENTO_SBIF,COMPORTAMIENTO_BEME,SEXO,TIPO_PERSONA,TIPO_SOCIEDAD_CRITERIO_BEME,TRX_APP,TRX_BATCH,TRX_BECO,TRX_Buzonera,TRX_Caja,TRX_Caja_Vecina,TRX_Cajero_Automatico,TRX_Dispensadores,TRX_FALABELLA,TRX_Internet,TRX_Meson,TRX_MYPE,TRX_RedBanc,TRX_RedCompra,TRX_ServiEstado,Uso_Digital_3M,Uso_Web_3M,Uso_App_3M,Uso_Digital_Anual,Uso_Web_Anual,Uso_App_Anual,Con_Clave_Atm,Con_Clave_INET,Hab_BIPass,PERFIL_RIESGO,INF_COMERCIAL,GRP_PROPENSION,TIPO_CLIENTE,TIENE_PREAP,CANAL
4930172,Microempresas,Agricola,Segmento B,Segmento A,Region 2,Zona 3,1,0,0,0,0,1,1,0,0,1,0,19,Bueno,Bueno,F,1,Sindicatos,79,12,71,37,10,27,26,28,23,85,74,49,49,99,15,1,0,0,1,1,1,0,1,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,RED SUCURSALES
7076510,no deudor,Agricola,Segmento C,Segmento A,Region 1,Zona 3,1,0,1,1,1,0,1,0,0,1,0,29,Bueno,Regular,M,1,SPA,32,16,42,36,27,10,95,23,40,4,7,88,53,69,89,0,1,1,0,0,0,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
3562618,deudor uso medio de pago,Transporte,Segmento C,Segmento C,Region 1,Zona 1,0,0,0,1,0,0,0,0,1,0,0,47,Malo,Bueno,M,1,Sindicatos,67,82,49,60,5,68,77,9,87,65,45,92,18,98,80,0,1,0,0,1,0,0,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,RED SUCURSALES
1933456,no deudor,Agricola,Segmento B,Segmento C,Region 2,Zona 2,1,0,0,1,1,1,0,1,1,0,0,18,Bueno,Bueno,F,1,Sindicatos,12,30,42,39,82,4,8,93,38,50,23,94,58,80,9,1,1,0,0,0,0,0,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
1683143,no deudor,Turismo,Segmento B,Segmento C,Region 1,Zona 2,0,0,0,1,0,0,0,0,1,0,1,26,Malo,Malo,M,2,Sindicatos,21,13,65,97,71,25,67,28,14,33,41,49,41,1,31,0,0,0,1,1,0,1,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
9754431,castigado,Turismo,Segmento A,Segmento A,Region 1,Zona 2,0,0,0,1,0,1,0,1,1,1,1,19,Regular,Malo,M,2,SPA,57,51,94,2,52,0,46,10,41,82,89,60,89,63,3,0,1,0,1,1,0,1,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
9276459,no deudor,Agricola,Segmento A,Segmento B,Region 1,Zona 2,1,1,0,0,0,0,0,1,0,0,0,63,Bueno,Malo,F,1,Sindicatos,69,53,23,76,67,99,8,79,36,19,0,21,58,87,96,0,1,1,1,0,1,0,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,SI,RED SUCURSALES
4743431,castigado,Transporte,Segmento B,Segmento C,Region 1,Zona 3,0,0,0,0,0,1,1,1,1,1,0,41,Malo,Regular,F,1,Federacion,85,3,59,44,49,10,86,49,67,44,52,32,63,98,2,0,1,0,0,1,1,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,RED SUCURSALES
5322267,Microempresas,Transporte,Segmento B,Segmento A,Region 1,Zona 3,0,0,0,0,1,1,1,1,0,1,1,54,Bueno,Regular,F,1,Cooperativas,43,5,82,15,20,77,9,20,58,86,46,55,30,83,8,1,0,1,1,0,1,1,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,RED SUCURSALES
7107829,deudor uso medio de pago,Pesca,Segmento A,Segmento A,Region 1,Zona 3,1,0,1,1,1,0,1,1,1,0,0,47,Bueno,Malo,F,2,Sindicatos,18,80,66,37,9,15,28,77,15,59,90,49,51,66,20,0,1,1,1,1,0,0,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
6917993,no deudor,OMS,Segmento A,Segmento B,Region 2,Zona 1,1,0,1,0,1,1,0,0,0,0,0,72,Regular,Bueno,F,2,SPA,98,40,95,24,26,33,1,17,38,98,42,4,78,93,93,0,1,1,1,0,0,1,1,0,Bueno,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
4003749,deudor comercial,OMS,Segmento B,Segmento A,Region 2,Zona 1,0,0,1,0,1,1,1,0,1,1,1,44,Malo,Bueno,F,2,SPA,41,86,46,67,46,90,5,49,57,7,66,36,60,72,41,1,0,0,1,1,0,1,1,1,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
4979803,sin producto,OMS,Segmento A,Segmento C,Region 2,Zona 1,0,1,1,0,1,1,0,0,1,1,0,24,Malo,Bueno,M,2,Cooperativas,49,92,57,86,51,37,83,40,19,76,84,75,72,83,15,1,0,1,0,1,1,1,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
2566552,deudor comercial,Transporte,Segmento B,Segmento B,Region 2,Zona 1,0,0,0,1,0,0,1,0,1,0,0,37,Bueno,Bueno,F,1,Sociedad,78,59,27,41,92,87,92,55,91,72,41,40,67,50,0,0,0,1,1,0,0,1,1,0,Malo,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,NO,RED SUCURSALES
4544860,sin producto,Transporte,Segmento A,Segmento C,Region 2,Zona 1,0,0,1,1,0,0,0,0,0,0,0,24,Malo,Regular,F,1,Sindicatos,8,21,82,8,25,21,48,84,98,89,32,64,51,13,0,1,1,0,0,0,0,0,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE - CCL
1201400,deudor no comercial,OMS,Segmento B,Segmento B,Region 1,Zona 1,0,1,1,0,0,1,0,1,1,1,1,63,Bueno,Regular,F,2,Federacion,7,85,68,75,60,66,27,58,39,88,79,50,12,81,37,0,1,0,1,1,0,1,1,0,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
9429331,castigado,OMS,Segmento A,Segmento C,Region 2,Zona 1,0,1,1,1,0,0,0,0,1,0,0,30,Regular,Bueno,M,1,Sociedad,11,8,82,87,72,52,30,86,37,7,85,93,27,73,13,0,1,1,1,1,0,0,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
8445816,deudor no comercial,OMS,Segmento A,Segmento B,Region 1,Zona 2,1,0,0,0,1,1,0,1,0,0,1,62,Bueno,Malo,M,1,Cooperativas,52,24,10,24,69,26,95,75,81,46,61,59,73,20,14,0,0,1,1,1,1,0,1,1,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1229129,castigado,Transporte,Segmento B,Segmento C,Region 3,Zona 1,1,0,0,1,1,0,1,0,0,1,1,51,Malo,Bueno,M,2,Sociedad,18,68,12,73,48,7,41,16,6,12,93,53,26,92,22,0,0,1,0,0,0,0,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,SI,SALESFORCE -WEB
7041185,no deudor,OMS,Segmento A,Segmento C,Region 1,Zona 2,0,0,1,1,1,0,1,1,0,0,0,24,Regular,Regular,M,1,SPA,40,55,22,1,13,43,69,91,35,77,6,67,1,74,19,1,0,1,0,1,0,0,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
4158387,castigado,Agricola,Segmento C,Segmento A,Region 1,Zona 2,1,0,0,1,0,1,0,1,0,0,0,25,Regular,Bueno,F,1,Sindicatos,3,61,25,72,52,90,99,61,29,16,20,36,81,81,26,1,1,1,0,1,1,0,0,1,Excelente,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,SI,RED SUCURSALES
2991437,deudor no comercial,Comercial,Segmento A,Segmento B,Region 3,Zona 1,0,1,1,1,0,1,1,0,1,1,0,28,Regular,Bueno,M,1,Sindicatos,70,45,32,1,26,13,64,51,67,36,40,58,27,32,40,0,0,0,0,0,0,0,0,1,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
1251340,deudor uso medio de pago,Comercial,Segmento A,Segmento A,Region 2,Zona 3,0,1,1,1,0,1,1,1,0,1,1,20,Malo,Malo,F,2,Sociedad,9,62,10,35,98,52,5,39,25,81,5,23,57,7,87,1,0,1,1,1,1,1,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,SALESFORCE -WEB
2725691,deudor uso medio de pago,Turismo,Segmento B,Segmento C,Region 1,Zona 3,0,0,1,1,1,0,0,1,0,1,0,29,Regular,Regular,M,2,Sindicatos,21,64,15,42,57,45,78,12,18,79,98,85,13,85,13,0,0,1,1,0,0,1,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
1722003,Microempresas,Transporte,Segmento C,Segmento C,Region 1,Zona 1,1,1,1,1,1,0,0,0,1,0,1,33,Regular,Regular,F,2,Sociedad,9,17,9,45,69,26,50,12,93,83,1,94,88,42,41,1,0,0,1,1,1,1,1,1,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente Finaciado,NO,SALESFORCE - CCL
4759466,deudor comercial,Turismo,Segmento B,Segmento B,Region 1,Zona 3,0,0,0,0,1,1,0,1,1,1,0,48,Bueno,Regular,M,1,Federacion,43,7,53,24,79,73,8,44,71,96,83,37,48,24,79,1,1,0,0,0,1,1,0,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
9373638,Microempresas,Agricola,Segmento B,Segmento C,Region 3,Zona 3,0,0,1,0,1,0,1,0,0,1,0,48,Regular,Regular,F,2,Federacion,72,84,37,46,61,42,1,18,5,71,46,74,43,82,1,1,1,0,1,1,0,0,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
3870941,Microempresas,Pesca,Segmento B,Segmento A,Region 1,Zona 3,0,0,0,1,1,1,0,1,0,0,0,66,Malo,Bueno,M,2,Federacion,14,50,65,85,53,40,13,17,63,11,10,88,49,74,85,0,0,0,1,0,1,1,0,0,Excelente,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
5602524,Microempresas,Pesca,Segmento C,Segmento C,Region 3,Zona 1,1,0,1,1,1,0,0,0,0,0,1,31,Malo,Malo,F,1,Federacion,40,91,8,77,1,94,61,81,32,57,87,61,84,9,39,0,0,0,0,1,0,0,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
2869935,no deudor,Agricola,Segmento B,Segmento A,Region 3,Zona 3,0,0,1,0,1,1,1,1,1,0,0,30,Malo,Regular,F,2,Cooperativas,73,32,40,3,54,43,60,59,65,32,83,10,74,40,72,1,0,1,1,1,1,1,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
4167782,deudor comercial,Comercial,Segmento A,Segmento C,Region 3,Zona 3,0,0,1,0,1,0,0,1,0,1,1,63,Malo,Regular,M,2,Sindicatos,86,61,92,95,93,10,76,35,85,28,89,36,92,57,18,0,0,1,1,1,0,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,NULL
5869915,deudor comercial,Pesca,Segmento C,Segmento B,Region 3,Zona 3,1,0,1,0,0,1,1,1,1,1,0,74,Bueno,Regular,M,1,SPA,41,21,47,69,79,77,0,22,30,59,49,63,6,0,74,1,0,1,1,1,1,1,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
4188897,deudor no comercial,Pesca,Segmento C,Segmento C,Region 1,Zona 2,1,0,0,0,0,1,0,1,0,1,0,51,Regular,Regular,M,2,SPA,37,99,12,72,19,17,29,99,35,31,99,84,36,10,10,0,1,0,1,1,1,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,NULL
2181016,sin producto,Comercial,Segmento C,Segmento C,Region 3,Zona 1,0,1,1,0,1,1,1,1,0,1,1,68,Bueno,Regular,M,1,Federacion,66,65,24,76,0,74,83,52,19,18,68,13,42,54,2,0,1,0,0,0,0,0,0,0,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Castigado o Sin Producto,SI,SALESFORCE - CCL
5941840,sin producto,Turismo,Segmento B,Segmento B,Region 1,Zona 2,1,1,0,1,1,1,0,1,1,0,1,47,Bueno,Regular,F,2,Cooperativas,11,81,45,52,90,82,41,67,82,61,31,71,56,56,43,0,1,0,0,1,1,1,0,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
2992306,no deudor,OMS,Segmento A,Segmento B,Region 3,Zona 1,1,1,1,1,0,1,0,1,1,0,1,21,Bueno,Malo,F,2,Cooperativas,38,40,77,47,72,97,29,54,3,57,12,96,43,10,26,1,1,0,1,0,0,0,1,1,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,NULL
4483614,deudor uso medio de pago,Turismo,Segmento B,Segmento A,Region 3,Zona 1,0,1,0,1,0,0,0,1,0,1,1,38,Bueno,Malo,M,1,Cooperativas,0,57,2,3,32,79,33,44,84,40,17,35,15,35,82,1,1,1,1,1,0,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
9830428,sin producto,Comercial,Segmento B,Segmento C,Region 1,Zona 1,0,1,0,1,0,0,0,1,1,0,0,55,Regular,Malo,M,2,Federacion,79,26,28,65,87,7,16,43,70,56,0,11,13,45,15,0,0,1,1,0,1,1,0,1,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente No Financiado,NO,RED SUCURSALES
8104854,deudor comercial,Agricola,Segmento A,Segmento A,Region 2,Zona 1,0,1,0,1,0,1,0,1,1,0,1,47,Malo,Malo,F,2,SPA,87,66,88,39,80,45,63,83,95,93,7,80,90,80,3,0,1,0,0,1,1,1,1,1,Malo,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente No Financiado,NO,SALESFORCE - CCL
8088103,Microempresas,Transporte,Segmento A,Segmento A,Region 2,Zona 1,1,1,0,1,0,1,1,0,1,1,0,69,Regular,Malo,F,1,Sindicatos,76,28,15,74,39,94,52,22,85,9,97,60,16,81,61,0,1,1,0,1,1,0,1,1,Excelente,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,NULL
3741723,Microempresas,Transporte,Segmento C,Segmento C,Region 3,Zona 2,1,1,1,0,0,1,0,1,0,1,1,22,Bueno,Malo,F,1,SPA,77,63,92,18,35,39,2,6,7,90,33,98,69,75,9,0,1,1,0,0,1,1,0,0,Excelente,NO SUJETO DE CREDITO,[3]Baja_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
6807435,deudor comercial,Agricola,Segmento A,Segmento A,Region 1,Zona 1,1,1,0,0,1,0,0,1,1,0,1,62,Malo,Regular,M,2,SPA,67,28,2,61,24,21,78,71,23,2,81,57,48,93,85,1,0,0,1,1,1,0,1,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
6672392,castigado,Turismo,Segmento A,Segmento A,Region 1,Zona 1,0,0,0,1,0,1,0,0,1,0,1,74,Regular,Bueno,M,1,Federacion,29,39,3,4,32,82,7,22,2,87,5,45,65,62,68,1,1,0,0,1,1,1,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,SI,NULL
3160445,castigado,Turismo,Segmento A,Segmento B,Region 3,Zona 1,1,0,1,0,1,0,0,1,0,0,0,44,Regular,Regular,M,1,Federacion,98,46,71,78,79,56,85,41,79,5,76,24,98,48,73,1,1,0,0,1,1,0,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,NULL
9508038,deudor uso medio de pago,Transporte,Segmento C,Segmento B,Region 2,Zona 1,0,0,0,0,0,1,0,1,0,0,0,31,Regular,Malo,M,2,Sindicatos,55,9,25,75,87,24,50,35,13,34,68,18,90,11,1,0,1,0,0,0,1,1,0,0,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
4209034,castigado,Comercial,Segmento C,Segmento A,Region 1,Zona 2,1,0,1,1,1,0,0,1,0,1,1,38,Bueno,Bueno,M,1,SPA,19,75,90,24,35,98,49,37,8,16,4,8,75,65,91,0,0,0,0,1,0,1,0,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
1732523,deudor comercial,Pesca,Segmento B,Segmento C,Region 2,Zona 3,0,1,0,0,0,1,1,1,0,0,0,56,Bueno,Regular,M,1,Federacion,49,27,58,33,4,43,42,35,52,21,34,20,72,87,62,0,1,1,0,1,0,1,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
3898204,castigado,Turismo,Segmento C,Segmento C,Region 1,Zona 3,1,1,1,0,1,1,0,0,1,0,0,68,Malo,Regular,F,2,Cooperativas,10,89,46,43,15,98,52,58,39,2,63,36,37,52,69,0,0,0,0,1,1,0,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,NULL
6736695,deudor uso medio de pago,Transporte,Segmento C,Segmento C,Region 2,Zona 2,0,1,1,1,0,1,1,1,1,1,1,54,Malo,Regular,F,2,Cooperativas,34,69,97,98,0,48,98,66,71,45,34,60,56,50,64,0,1,1,1,0,1,1,0,0,Excelente,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
5619415,deudor no comercial,Transporte,Segmento B,Segmento B,Region 1,Zona 1,1,1,1,1,1,0,0,1,1,0,1,57,Regular,Malo,F,2,Federacion,65,61,68,26,52,86,13,85,76,1,88,35,45,13,0,1,1,0,1,0,1,0,0,1,Excelente,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
9004107,deudor comercial,Comercial,Segmento B,Segmento B,Region 2,Zona 1,0,0,1,1,1,1,1,0,1,1,1,24,Regular,Malo,M,1,SPA,43,93,99,13,68,24,37,28,32,34,6,30,96,65,84,1,0,0,0,1,0,0,1,1,Bueno,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,SALESFORCE -WEB
8003897,no deudor,Turismo,Segmento B,Segmento A,Region 3,Zona 1,0,1,1,1,0,0,1,0,1,1,0,29,Bueno,Malo,M,1,Federacion,32,87,17,13,13,43,89,22,72,44,94,96,84,34,77,0,0,1,1,0,0,1,0,0,Excelente,NO SUJETO DE CREDITO,[2]Media_Propension,Castigado o Sin Producto,NO,SALESFORCE -WEB
9556612,deudor comercial,OMS,Segmento A,Segmento B,Region 3,Zona 3,0,1,1,0,0,0,1,1,0,0,1,67,Malo,Regular,M,2,Federacion,23,62,33,19,59,22,21,31,24,78,49,61,69,20,24,1,1,0,1,1,1,0,0,1,Bueno,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Cliente Finaciado,NO,RED SUCURSALES
7460756,castigado,OMS,Segmento A,Segmento B,Region 1,Zona 1,0,0,0,1,1,1,0,1,1,0,1,20,Malo,Bueno,M,1,Sindicatos,11,34,78,89,65,10,11,14,44,33,15,16,4,49,37,1,0,0,1,1,1,0,1,0,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
9678958,castigado,Comercial,Segmento B,Segmento C,Region 1,Zona 3,1,0,0,1,0,0,0,1,0,1,1,44,Regular,Regular,F,1,Sociedad,82,53,29,84,82,26,91,0,73,64,21,52,70,14,4,1,0,1,0,1,0,0,1,0,Malo,CON OBSERVACIONES-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,RED SUCURSALES
2247568,deudor comercial,Agricola,Segmento C,Segmento C,Region 2,Zona 3,0,1,0,0,0,0,0,1,1,0,0,69,Bueno,Regular,F,1,Federacion,33,23,7,53,30,24,66,56,65,92,39,92,54,7,49,1,1,1,1,1,1,0,0,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,NO,NULL
6205600,deudor no comercial,OMS,Segmento C,Segmento C,Region 1,Zona 1,0,0,0,0,0,1,0,0,1,0,1,50,Malo,Malo,F,2,Federacion,56,0,33,62,31,38,17,26,3,10,41,46,46,35,12,0,0,1,1,0,0,1,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,NULL
7502415,no deudor,Comercial,Segmento C,Segmento B,Region 2,Zona 3,0,1,0,0,1,0,0,0,1,0,1,28,Regular,Bueno,M,2,Sociedad,65,96,4,81,56,13,58,11,51,42,36,34,5,55,34,0,0,1,0,1,1,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,NO,RED SUCURSALES
9375069,no deudor,Comercial,Segmento A,Segmento A,Region 3,Zona 3,1,1,0,1,0,1,0,0,1,1,1,25,Malo,Malo,M,2,Cooperativas,29,96,56,74,98,73,57,34,25,23,7,97,46,82,86,0,0,0,1,1,0,1,0,0,Bueno,NO SUJETO DE CREDITO,[2]Media_Propension,Cliente No Financiado,SI,SALESFORCE -WEB
8039472,sin producto,Transporte,Segmento A,Segmento C,Region 2,Zona 2,1,1,0,0,1,0,1,1,0,1,1,26,Bueno,Bueno,M,2,SPA,78,62,5,63,79,46,54,1,95,63,7,37,40,48,24,0,0,0,0,1,1,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Castigado o Sin Producto,SI,RED SUCURSALES
7539438,deudor uso medio de pago,Pesca,Segmento C,Segmento C,Region 1,Zona 1,0,1,0,0,0,1,0,1,1,0,1,21,Malo,Malo,F,2,Sindicatos,17,79,70,69,77,29,13,39,16,45,9,43,33,51,2,1,1,0,1,1,0,1,0,0,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Castigado o Sin Producto,NO,SALESFORCE - CCL
5049545,deudor uso medio de pago,Agricola,Segmento A,Segmento A,Region 3,Zona 1,0,1,1,0,1,1,1,0,1,1,1,52,Regular,Regular,F,2,Sindicatos,71,23,90,84,19,44,81,96,48,40,81,15,66,55,83,1,0,0,1,0,0,1,0,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente No Financiado,NO,VENTA CENTRALIZADA
3529139,Microempresas,Pesca,Segmento A,Segmento B,Region 3,Zona 2,1,1,1,1,1,0,0,0,0,1,1,58,Bueno,Bueno,M,1,Federacion,85,26,2,91,71,5,89,44,76,24,7,7,27,16,9,1,1,1,1,0,0,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
9646060,Microempresas,Pesca,Segmento A,Segmento B,Region 1,Zona 1,0,1,0,1,1,1,0,0,1,0,0,19,Bueno,Bueno,F,1,Federacion,94,39,26,72,58,41,89,18,77,99,38,56,47,33,77,1,1,1,0,1,0,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[3]Baja_Propension,Cliente No Financiado,SI,VENTA CENTRALIZADA
7814757,deudor uso medio de pago,OMS,Segmento C,Segmento B,Region 2,Zona 2,1,0,0,0,0,1,1,0,1,0,0,18,Regular,Malo,F,1,SPA,66,1,87,82,9,66,91,12,66,96,79,39,11,72,60,0,0,0,1,1,1,0,1,1,Malo,SUJETO DE CREDITO-EVALUABLE,[2]Media_Propension,Cliente Finaciado,NO,NULL
8490842,deudor comercial,Transporte,Segmento A,Segmento C,Region 3,Zona 2,0,1,0,1,0,0,1,0,1,0,0,38,Regular,Regular,M,1,Cooperativas,76,50,22,56,50,86,74,52,57,17,18,1,3,37,14,1,1,1,1,1,1,0,1,0,Bueno,NO SUJETO DE CREDITO,[3]Baja_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
5025566,no deudor,Agricola,Segmento B,Segmento B,Region 3,Zona 2,0,0,1,0,1,0,0,0,1,1,0,44,Bueno,Bueno,F,1,Cooperativas,96,92,14,37,62,31,12,1,37,55,77,80,96,14,95,1,0,0,1,0,1,0,0,1,Malo,CON OBSERVACIONES-EVALUABLE,[3]Baja_Propension,Castigado o Sin Producto,SI,VENTA CENTRALIZADA
8927198,no deudor,Turismo,Segmento B,Segmento B,Region 3,Zona 1,1,1,1,1,1,0,0,0,0,1,0,72,Malo,Malo,M,1,Sindicatos,35,97,1,43,65,40,41,15,68,26,2,65,60,48,15,1,0,0,0,0,0,1,1,0,Bueno,SUJETO DE CREDITO-EVALUABLE,[1]Alta_Propension,Cliente Finaciado,NO,RED SUCURSALES
9869208,deudor comercial,Comercial,Segmento B,Segmento A,Region 3,Zona 1,0,0,1,1,0,1,1,1,1,1,0,57,Malo,Malo,M,1,Cooperativas,76,57,71,22,98,78,38,38,40,43,33,21,74,89,40,1,0,1,0,1,0,1,1,1,Bueno,NO SUJETO DE CREDITO,[1]Alta_Propension,Castigado o Sin Producto,NO,VENTA CENTRALIZADA
7037875,deudor comercial,OMS,Segmento C,Segmento A,Region 2,Zona 3,0,0,0,1,1,0,0,1,1,0,0,43,Malo,Bueno,F,1,Cooperativas,78,97,93,75,26,16,47,80,11,0,93,3,71,41,48,0,0,1,0,0,1,1,0,1,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,SI,VENTA CENTRALIZADA
9736126,no deudor,Comercial,Segmento B,Segmento A,Region 2,Zona 2,1,0,0,0,1,1,1,0,1,0,1,18,Bueno,Bueno,M,2,SPA,18,10,4,65,39,27,8,31,98,50,15,28,6,32,75,1,1,1,1,1,0,0,0,1,Malo,NO SUJETO DE CREDITO,[1]Alta_Propension,Cliente Finaciado,NO,VENTA CENTRALIZADA
